,Mains,Mains-,PV,PV-,P_cons,P_prod,P_tot
2021-10-29 06:07:28+02:00,3733.0000000074506,0.0,0.0,0.0,3733.0000000074506,0.0,3733.0000000074506
2021-10-29 06:07:36+02:00,3716.000000014901,0.0,0.0,0.0,3716.000000014901,0.0,3716.000000014901
2021-10-29 06:07:44+02:00,3727.9999998863786,0.0,0.0,0.0,3727.9999998863786,0.0,3727.9999998863786
2021-10-29 06:07:52+02:00,3737.999999895692,0.0,0.0,0.0,3737.999999895692,0.0,3737.999999895692
2021-10-29 06:08:00+02:00,3740.999999921769,0.0,0.0,0.0,3740.999999921769,0.0,3740.999999921769
2021-10-29 06:08:08+02:00,3718.000000109896,0.0,0.0,0.0,3718.000000109896,0.0,3718.000000109896
2021-10-29 06:08:16+02:00,3703.999999910593,0.0,0.0,0.0,3703.999999910593,0.0,3703.999999910593
2021-10-29 06:08:24+02:00,3716.000000014901,0.0,0.0,0.0,3716.000000014901,0.0,3716.000000014901
2021-10-29 06:08:32+02:00,3725.0000000931323,0.0,0.0,0.0,3725.0000000931323,0.0,3725.0000000931323
2021-10-29 06:08:40+02:00,3737.999999895692,0.0,0.0,0.0,3737.999999895692,0.0,3737.999999895692
2021-10-29 06:08:48+02:00,3733.9999999385327,0.0,0.0,0.0,3733.9999999385327,0.0,3733.9999999385327
2021-10-29 06:08:56+02:00,3709.000000031665,0.0,0.0,0.0,3709.000000031665,0.0,3709.000000031665
2021-10-29 06:09:04+02:00,3700.999999884516,0.0,0.0,0.0,3700.999999884516,0.0,3700.999999884516
2021-10-29 06:09:12+02:00,3712.000000057742,0.0,0.0,0.0,3712.000000057742,0.0,3712.000000057742
2021-10-29 06:09:20+02:00,3725.0000000931323,0.0,0.0,0.0,3725.0000000931323,0.0,3725.0000000931323
2021-10-29 06:09:28+02:00,3733.0000000074506,0.0,0.0,0.0,3733.0000000074506,0.0,3733.0000000074506
2021-10-29 06:09:36+02:00,3718.000000109896,0.0,0.0,0.0,3718.000000109896,0.0,3718.000000109896
2021-10-29 06:09:44+02:00,3713.9999999199063,0.0,0.0,0.0,3713.9999999199063,0.0,3713.9999999199063
2021-10-29 06:09:52+02:00,3708.000000100583,0.0,0.0,0.0,3708.000000100583,0.0,3708.000000100583
2021-10-29 06:10:00+02:00,3720.9999999031425,0.0,0.0,0.0,3720.9999999031425,0.0,3720.9999999031425
2021-10-29 06:10:08+02:00,3733.0000000074506,0.0,0.0,0.0,3733.0000000074506,0.0,3733.0000000074506
2021-10-29 06:10:16+02:00,3745.0000001117587,0.0,0.0,0.0,3745.0000001117587,0.0,3745.0000001117587
2021-10-29 06:10:24+02:00,3736.0000000335276,0.0,0.0,0.0,3736.0000000335276,0.0,3736.0000000335276
2021-10-29 06:10:32+02:00,3722.9999999981374,0.0,0.0,0.0,3722.9999999981374,0.0,3722.9999999981374
2021-10-29 06:10:40+02:00,3726.9999999552965,0.0,0.0,0.0,3726.9999999552965,0.0,3726.9999999552965
2021-10-29 06:10:48+02:00,3739.0000000596046,0.0,0.0,0.0,3739.0000000596046,0.0,3739.0000000596046
2021-10-29 06:10:56+02:00,3754.9999998882413,0.0,0.0,0.0,3754.9999998882413,0.0,3754.9999998882413
2021-10-29 06:11:04+02:00,3753.999999957159,0.0,0.0,0.0,3753.999999957159,0.0,3753.999999957159
2021-10-29 06:11:12+02:00,3743.000000016764,0.0,0.0,0.0,3743.000000016764,0.0,3743.000000016764
2021-10-29 06:11:20+02:00,3752.000000094995,0.0,0.0,0.0,3752.000000094995,0.0,3752.000000094995
2021-10-29 06:11:28+02:00,3752.000000094995,0.0,0.0,0.0,3752.000000094995,0.0,3752.000000094995
2021-10-29 06:11:36+02:00,3754.9999998882413,0.0,0.0,0.0,3754.9999998882413,0.0,3754.9999998882413
2021-10-29 06:11:44+02:00,3757.9999999143183,0.0,0.0,0.0,3757.9999999143183,0.0,3757.9999999143183
2021-10-29 06:11:52+02:00,3754.9999998882413,0.0,0.0,0.0,3754.9999998882413,0.0,3754.9999998882413
2021-10-29 06:12:00+02:00,3753.999999957159,0.0,0.0,0.0,3753.999999957159,0.0,3753.999999957159
2021-10-29 06:12:08+02:00,3756.999999983236,0.0,0.0,0.0,3756.999999983236,0.0,3756.999999983236
2021-10-29 06:12:16+02:00,3760.000000009313,0.0,0.0,0.0,3760.000000009313,0.0,3760.000000009313
2021-10-29 06:12:24+02:00,3757.9999999143183,0.0,0.0,0.0,3757.9999999143183,0.0,3757.9999999143183
2021-10-29 06:12:32+02:00,3763.9999999664724,0.0,0.0,0.0,3763.9999999664724,0.0,3763.9999999664724
2021-10-29 06:12:40+02:00,3769.0000000875443,0.0,0.0,0.0,3769.0000000875443,0.0,3769.0000000875443
2021-10-29 06:12:48+02:00,3767.9999999236315,0.0,0.0,0.0,3767.9999999236315,0.0,3767.9999999236315
2021-10-29 06:12:56+02:00,686.9999999180436,0.0,0.0,0.0,686.9999999180436,0.0,686.9999999180436
2021-10-29 06:13:04+02:00,286.00000008009374,0.0,0.0,0.0,286.00000008009374,0.0,286.00000008009374
2021-10-29 06:13:12+02:00,287.00000001117587,0.0,0.0,0.0,287.00000001117587,0.0,287.00000001117587
2021-10-29 06:13:20+02:00,280.9999999590218,0.0,0.0,0.0,280.9999999590218,0.0,280.9999999590218
2021-10-29 06:13:28+02:00,274.99999990686774,0.0,0.0,0.0,274.99999990686774,0.0,274.99999990686774
2021-10-29 06:13:36+02:00,273.9999999757856,0.0,0.0,0.0,273.9999999757856,0.0,273.9999999757856
2021-10-29 06:13:44+02:00,273.9999999757856,0.0,0.0,0.0,273.9999999757856,0.0,273.9999999757856
2021-10-29 06:13:52+02:00,273.9999999757856,0.0,0.0,0.0,273.9999999757856,0.0,273.9999999757856
2021-10-29 06:14:00+02:00,216.9999999459833,0.0,0.0,0.0,216.9999999459833,0.0,216.9999999459833
2021-10-29 06:14:08+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:14:16+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:14:24+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:14:32+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:14:40+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:14:48+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:14:56+02:00,205.0000000745058,0.0,0.0,0.0,205.0000000745058,0.0,205.0000000745058
2021-10-29 06:15:04+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:15:12+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:15:20+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:15:28+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:15:36+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:15:44+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:15:52+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:16:00+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:16:08+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:16:16+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:16:24+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:16:32+02:00,199.99999995343387,0.0,0.0,0.0,199.99999995343387,0.0,199.99999995343387
2021-10-29 06:16:40+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:16:48+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:16:56+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:17:04+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:17:12+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:17:20+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:17:28+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:17:36+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:17:44+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:17:52+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:18:00+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:18:08+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:18:16+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:18:24+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:18:32+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:18:40+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:18:48+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:18:56+02:00,203.99999991059303,0.0,0.0,0.0,203.99999991059303,0.0,203.99999991059303
2021-10-29 06:19:04+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:19:12+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:19:20+02:00,203.99999991059303,0.0,0.0,0.0,203.99999991059303,0.0,203.99999991059303
2021-10-29 06:19:28+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:19:36+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:19:44+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:19:52+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:20:00+02:00,266.9999999925494,0.0,0.0,0.0,266.9999999925494,0.0,266.9999999925494
2021-10-29 06:20:08+02:00,283.99999998509884,0.0,0.0,0.0,283.99999998509884,0.0,283.99999998509884
2021-10-29 06:20:16+02:00,279.00000009685755,0.0,0.0,0.0,279.00000009685755,0.0,279.00000009685755
2021-10-29 06:20:24+02:00,277.9999999329448,0.0,0.0,0.0,277.9999999329448,0.0,277.9999999329448
2021-10-29 06:20:32+02:00,277.00000000186265,0.0,0.0,0.0,277.00000000186265,0.0,277.00000000186265
2021-10-29 06:20:40+02:00,276.0000000707805,0.0,0.0,0.0,276.0000000707805,0.0,276.0000000707805
2021-10-29 06:20:48+02:00,277.00000000186265,0.0,0.0,0.0,277.00000000186265,0.0,277.00000000186265
2021-10-29 06:20:56+02:00,276.0000000707805,0.0,0.0,0.0,276.0000000707805,0.0,276.0000000707805
2021-10-29 06:21:04+02:00,273.9999999757856,0.0,0.0,0.0,273.9999999757856,0.0,273.9999999757856
2021-10-29 06:21:12+02:00,274.99999990686774,0.0,0.0,0.0,274.99999990686774,0.0,274.99999990686774
2021-10-29 06:21:20+02:00,274.99999990686774,0.0,0.0,0.0,274.99999990686774,0.0,274.99999990686774
2021-10-29 06:21:28+02:00,274.99999990686774,0.0,0.0,0.0,274.99999990686774,0.0,274.99999990686774
2021-10-29 06:21:36+02:00,273.0000000447035,0.0,0.0,0.0,273.0000000447035,0.0,273.0000000447035
2021-10-29 06:21:44+02:00,273.0000000447035,0.0,0.0,0.0,273.0000000447035,0.0,273.0000000447035
2021-10-29 06:21:52+02:00,272.00000011362135,0.0,0.0,0.0,272.00000011362135,0.0,272.00000011362135
2021-10-29 06:22:00+02:00,273.0000000447035,0.0,0.0,0.0,273.0000000447035,0.0,273.0000000447035
2021-10-29 06:22:08+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:22:16+02:00,272.00000011362135,0.0,0.0,0.0,272.00000011362135,0.0,272.00000011362135
2021-10-29 06:22:24+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:22:32+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:22:40+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:22:48+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:22:56+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:23:04+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:23:12+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:23:20+02:00,272.00000011362135,0.0,0.0,0.0,272.00000011362135,0.0,272.00000011362135
2021-10-29 06:23:28+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:23:36+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:23:44+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:23:52+02:00,269.0000000875443,0.0,0.0,0.0,269.0000000875443,0.0,269.0000000875443
2021-10-29 06:24:00+02:00,273.0000000447035,0.0,0.0,0.0,273.0000000447035,0.0,273.0000000447035
2021-10-29 06:24:08+02:00,269.0000000875443,0.0,0.0,0.0,269.0000000875443,0.0,269.0000000875443
2021-10-29 06:24:16+02:00,269.0000000875443,0.0,0.0,0.0,269.0000000875443,0.0,269.0000000875443
2021-10-29 06:24:24+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:24:32+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:24:40+02:00,269.0000000875443,0.0,0.0,0.0,269.0000000875443,0.0,269.0000000875443
2021-10-29 06:24:48+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:24:56+02:00,269.0000000875443,0.0,0.0,0.0,269.0000000875443,0.0,269.0000000875443
2021-10-29 06:25:04+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:25:12+02:00,272.00000011362135,0.0,0.0,0.0,272.00000011362135,0.0,272.00000011362135
2021-10-29 06:25:20+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:25:28+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:25:36+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:25:44+02:00,269.0000000875443,0.0,0.0,0.0,269.0000000875443,0.0,269.0000000875443
2021-10-29 06:25:52+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:26:00+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:26:08+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:26:16+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:26:24+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:26:32+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:26:40+02:00,269.0000000875443,0.0,0.0,0.0,269.0000000875443,0.0,269.0000000875443
2021-10-29 06:26:48+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:26:56+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:27:04+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:27:12+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:27:20+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:27:28+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:27:36+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:27:44+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:27:52+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:28:00+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:28:08+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:28:16+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:28:24+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:28:32+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:28:40+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:28:48+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:28:56+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:29:04+02:00,272.00000011362135,0.0,0.0,0.0,272.00000011362135,0.0,272.00000011362135
2021-10-29 06:29:12+02:00,272.00000011362135,0.0,0.0,0.0,272.00000011362135,0.0,272.00000011362135
2021-10-29 06:29:20+02:00,272.00000011362135,0.0,0.0,0.0,272.00000011362135,0.0,272.00000011362135
2021-10-29 06:29:28+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:29:36+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:29:44+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:29:52+02:00,272.00000011362135,0.0,0.0,0.0,272.00000011362135,0.0,272.00000011362135
2021-10-29 06:30:00+02:00,273.0000000447035,0.0,0.0,0.0,273.0000000447035,0.0,273.0000000447035
2021-10-29 06:30:08+02:00,273.0000000447035,0.0,0.0,0.0,273.0000000447035,0.0,273.0000000447035
2021-10-29 06:30:16+02:00,269.0000000875443,0.0,0.0,0.0,269.0000000875443,0.0,269.0000000875443
2021-10-29 06:30:24+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:30:32+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:30:40+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:30:48+02:00,269.0000000875443,0.0,0.0,0.0,269.0000000875443,0.0,269.0000000875443
2021-10-29 06:30:56+02:00,266.9999999925494,0.0,0.0,0.0,266.9999999925494,0.0,266.9999999925494
2021-10-29 06:31:04+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:31:12+02:00,272.00000011362135,0.0,0.0,0.0,272.00000011362135,0.0,272.00000011362135
2021-10-29 06:31:20+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:31:28+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:31:36+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:31:44+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:31:52+02:00,272.00000011362135,0.0,0.0,0.0,272.00000011362135,0.0,272.00000011362135
2021-10-29 06:32:00+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:32:08+02:00,269.0000000875443,0.0,0.0,0.0,269.0000000875443,0.0,269.0000000875443
2021-10-29 06:32:16+02:00,266.0000000614673,0.0,0.0,0.0,266.0000000614673,0.0,266.0000000614673
2021-10-29 06:32:24+02:00,269.0000000875443,0.0,0.0,0.0,269.0000000875443,0.0,269.0000000875443
2021-10-29 06:32:32+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:32:40+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:32:48+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:32:56+02:00,270.9999999497086,0.0,0.0,0.0,270.9999999497086,0.0,270.9999999497086
2021-10-29 06:33:04+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:33:12+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:33:20+02:00,270.00000001862645,0.0,0.0,0.0,270.00000001862645,0.0,270.00000001862645
2021-10-29 06:33:28+02:00,230.99999991245568,0.0,0.0,0.0,230.99999991245568,0.0,230.99999991245568
2021-10-29 06:33:36+02:00,199.99999995343387,0.0,0.0,0.0,199.99999995343387,0.0,199.99999995343387
2021-10-29 06:33:44+02:00,199.99999995343387,0.0,0.0,0.0,199.99999995343387,0.0,199.99999995343387
2021-10-29 06:33:52+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:34:00+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:34:08+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:34:16+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:34:24+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:34:32+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:34:40+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:34:48+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:34:56+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:35:04+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:35:12+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:35:20+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:35:28+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:35:36+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:35:44+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:35:52+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:36:00+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:36:08+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:36:16+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:36:24+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:36:32+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:36:40+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:36:48+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:36:56+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:37:04+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:37:12+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:37:20+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:37:28+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:37:36+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:37:44+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:37:52+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:38:00+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:38:08+02:00,203.99999991059303,0.0,0.0,0.0,203.99999991059303,0.0,203.99999991059303
2021-10-29 06:38:16+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:38:24+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:38:32+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:38:40+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:38:48+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:38:56+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:39:04+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:39:12+02:00,202.00000004842877,0.0,0.0,0.0,202.00000004842877,0.0,202.00000004842877
2021-10-29 06:39:20+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:39:28+02:00,200.999999884516,0.0,0.0,0.0,200.999999884516,0.0,200.999999884516
2021-10-29 06:39:36+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:39:44+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
2021-10-29 06:39:52+02:00,203.99999991059303,0.0,0.0,0.0,203.99999991059303,0.0,203.99999991059303
2021-10-29 06:40:00+02:00,202.9999999795109,0.0,0.0,0.0,202.9999999795109,0.0,202.9999999795109
