,CDB001_Mains-,CDB001_Mains,CDB001_PV,CDB001_PV-,CDB002_Mains,CDB002_Mains-,CDB002_PV,CDB002_PV-,CDB003_main-,CDB003_main,CDB003_PV,CDB003_PV-,CDB004_Mains L1,CDB004_Mains L1-,CDB005_main black-,CDB005_main black,CDB005_main blue,CDB005_main blue-,CDB005_main red-,CDB005_main red,CDB006_Main,CDB006_Main-,CDB006_PV-,CDB006_PV,CDB008_Main,CDB008_Main-,CDB009_Main,CDB009_Main-,CDB009_PV,CDB009_PV-,CDB011_Mains phase 1-,CDB011_Mains phase 1,CDB011_Mains phase 2-,CDB011_Mains phase 2,CDB011_Mains phase 3-,CDB011_Mains phase 3,CDB012_Phase L1-,CDB012_Phase L1,CDB012_Phase L2,CDB012_Phase L2-,CDB012_Phase L3,CDB012_Phase L3-,CDB012_PV sur phase L1,CDB012_PV sur phase L1-,CDB012_PV sur phase L2,CDB012_PV sur phase L2-,CDB014_Phase L1-,CDB014_Phase L1,CDB014_Phase L2,CDB014_Phase L2-,CDB014_Phase L3,CDB014_Phase L3-,CDB016_Mains phase 1-,CDB016_Mains phase 1,CDB017_Mains Phase L3,CDB017_Mains Phase L3-,CDB017_PV sur phase L1,CDB017_PV sur phase L1-,CDB017_PV sur phase L2,CDB017_PV sur phase L2-,CDB019_Phase L1,CDB019_Phase L1-,P_cons,P_prod,P_tot
2021-12-16 22:24:40+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280.0000000279397,10.999999998603016,0.0,0.0,0.0,0.0,146.00000000791624,271.99999999720603,0.0,0.0,118.99999999877764,193.9999999012798,0.0,0.0,8.999999998195563,785.9999999636784,0.0,4595.999999903142,0.0,1.0000000002037268,0.0,0.0,94.99999997206032,0.0,119.99999999534339,24.999999994179234,0.0,0.0,605.9999999124557,137.9999999771826,0.0,465.00000008381903,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.99999997392297,0.0,0.0,0.0,0.0,0.0,0.0,638.0000000353903,0.0,9910.999999789283,805.9999999607044,10676.999999755935
2021-12-16 22:24:48+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2324.0000000223517,10.999999998603016,0.0,0.0,0.0,0.0,144.99999998952262,269.00000000023283,0.0,0.0,116.99999999837019,199.99999995343387,0.0,0.0,9.99999999839929,788.9999999897555,0.0,4597.000000067055,0.0,1.9999999999527063,0.0,0.0,93.99999998277053,0.0,119.0000000060536,25.99999999802094,0.0,0.0,608.9999999385327,140.00000001396984,0.0,465.00000008381903,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.9999999953434,0.0,0.0,0.0,0.0,0.0,0.0,608.0000000074506,0.0,9929.00000005784,811.9999999867105,10695.00000005064
2021-12-16 22:24:56+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2378.999999957159,11.999999998806743,0.0,0.0,0.0,0.0,144.99999998952262,269.9999999895226,0.0,0.0,117.99999999857391,199.00000002235174,0.0,0.0,8.999999998195563,787.0000000111759,0.0,4588.999999919906,0.0,1.0000000002037268,0.0,0.0,92.99999999348074,0.0,119.0000000060536,24.999999994179234,0.0,0.0,608.0000000074506,140.00000001396984,0.0,463.99999991990626,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.00000004284084,0.0,0.0,0.0,0.0,0.0,0.0,611.9999999646097,0.0,9979.999999828351,810.0000000083583,10743.999999842345
2021-12-16 22:25:04+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2829.9999999580905,10.999999998603016,0.0,0.0,0.0,0.0,146.00000000791624,271.00000000791624,0.0,0.0,117.99999999857391,200.999999884516,0.0,0.0,9.99999999839929,787.0000000111759,0.0,4594.000000040978,0.0,1.0000000002037268,0.0,0.0,94.99999997206032,0.0,119.99999999534339,24.999999994179234,0.0,0.0,610.0000001024455,141.00000000325963,0.0,465.00000008381903,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.9999999953434,0.0,0.0,0.0,0.0,0.0,0.0,613.0000000121072,0.0,10447.000000065373,810.0000000083583,11211.000000079366
2021-12-16 22:25:12+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2792.0000000158325,10.999999998603016,0.0,0.0,0.0,0.0,144.99999998952262,269.00000000023283,0.0,0.0,116.99999999837019,199.00000002235174,0.0,0.0,8.999999998195563,787.0000000111759,0.0,4600.000000093132,0.0,1.9999999999527063,0.0,0.0,93.99999998277053,0.0,119.0000000060536,25.99999999802094,0.0,0.0,608.0000000074506,140.00000001396984,0.0,465.00000008381903,0.0,0.0,0.9999999999763531,0.9999999999763531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.00000004284084,0.0,0.0,0.0,0.0,0.0,0.0,613.9999999431893,0.0,10404.000000198266,809.0000000079272,11169.00000021269
2021-12-16 22:25:20+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2537.999999942258,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,266.9999999925494,0.0,0.0,116.99999999837019,199.00000002235174,0.0,0.0,9.99999999839929,785.9999999636784,0.0,4590.000000083819,0.0,1.0000000002037268,0.0,0.0,93.99999998277053,0.0,119.99999999534339,24.999999994179234,0.0,0.0,608.0000000074506,141.00000000325963,0.0,463.99999991990626,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.99999994784594,0.0,0.0,0.0,0.0,0.0,0.0,611.0000000335276,0.0,10133.999999932712,807.9999999608845,10897.999999899184
2021-12-16 22:25:28+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2564.9999999441206,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,261.9999999878928,0.0,0.0,117.99999999857391,198.0000000912696,0.0,0.0,9.99999999839929,787.0000000111759,0.0,4597.999999998137,0.0,1.9999999999527063,0.0,0.0,93.99999998277053,0.0,119.0000000060536,24.999999994179234,0.0,0.0,610.0000001024455,141.00000000325963,0.0,466.00000001490116,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.00000004284084,0.0,0.0,0.0,0.0,0.0,0.0,609.000000054948,0.0,10169.000000230199,811.0000000081072,10932.000000244443
2021-12-16 22:25:36+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2604.9999999813735,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,260.999999998603,0.0,0.0,117.99999999857391,915.0000000372529,0.0,0.0,8.999999998195563,787.0000000111759,0.0,4604.000000050291,0.0,1.0000000002037268,0.0,0.0,94.99999997206032,0.0,119.99999999534339,25.99999999802094,0.0,0.0,608.0000000074506,140.00000001396984,0.0,465.00000008381903,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.00000004284084,0.0,0.0,0.0,0.0,0.0,0.0,609.000000054948,0.0,10924.000000235765,807.0000000082018,11691.000000249915
2021-12-16 22:25:44+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2599.000000045635,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,260.999999998603,0.0,0.0,116.99999999837019,489.9999999906868,0.0,0.0,9.99999999839929,787.999999942258,0.0,4594.99999997206,0.0,1.9999999999527063,0.0,0.0,94.99999997206032,0.0,120.99999998463318,24.999999994179234,0.0,0.0,608.0000000074506,141.00000000325963,0.0,463.99999991990626,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.9999999953434,0.0,0.0,0.0,0.0,0.0,0.0,611.9999999646097,0.0,10489.999999855627,810.999999939213,11254.99999980093
2021-12-16 22:25:52+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2621.999999973923,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,261.9999999878928,0.0,0.0,117.99999999857391,442.9999999701977,0.0,0.0,8.999999998195563,785.9999999636784,0.0,4591.999999945983,0.0,1.0000000002037268,0.0,0.0,90.00000002561137,0.0,114.99999999068677,24.999999994179234,0.0,0.0,608.0000000074506,139.00000002468005,0.0,463.99999991990626,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.00000004284084,0.0,0.0,0.0,0.0,0.0,0.0,611.9999999646097,0.0,10451.999999855389,807.9999999606571,11215.999999822088
2021-12-16 22:26:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2636.0000000568107,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,261.9999999878928,0.0,0.0,117.99999999857391,416.99999989941716,0.0,0.0,9.99999999839929,802.9999999562278,0.0,4612.999999895692,0.0,1.0000000002037268,0.0,0.0,88.99999997811392,0.0,114.99999999068677,25.99999999802094,0.0,0.0,608.9999999385327,141.00000000325963,0.0,463.99999991990626,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.00000004284084,0.0,0.0,0.0,0.0,0.0,0.0,611.0000000335276,0.0,10461.999999744648,825.9999999534102,11241.999999703694
2021-12-16 22:26:08+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2638.9999999664724,10.999999998603016,0.0,0.0,0.0,0.0,143.00000001094304,260.999999998603,0.0,0.0,116.99999999837019,868.9999999478459,0.0,0.0,8.999999998195563,798.9999999990687,0.0,4608.999999938533,0.0,1.9999999999527063,0.0,0.0,88.99999997811392,0.0,114.99999999068677,24.999999994179234,0.0,0.0,608.0000000074506,140.00000001396984,0.0,465.00000008381903,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.99999994784594,0.0,0.0,0.0,0.0,0.0,0.0,609.000000054948,0.0,10904.999999940173,820.99999999582,11681.99999994249
2021-12-16 22:26:16+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2653.999999980442,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,260.999999998603,0.0,0.0,117.99999999857391,580.0000000745058,0.0,0.0,9.99999999839929,785.9999999636784,0.0,4615.999999921769,0.0,1.0000000002037268,0.0,0.0,90.00000002561137,0.0,114.99999999068677,25.99999999802094,0.0,0.0,608.9999999385327,141.00000000325963,0.0,465.00000008381903,0.0,0.0,0.9999999999763531,0.9999999999763531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.99999994784594,0.0,0.0,0.0,0.0,0.0,0.0,597.9999999981374,0.0,10630.999999961205,807.9999999608845,11394.999999927677
2021-12-16 22:26:24+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2662.999999942258,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,261.9999999878928,0.0,0.0,117.99999999857391,580.0000000745058,0.0,0.0,8.999999998195563,785.9999999636784,0.0,4621.000000042841,0.0,1.9999999999527063,0.0,0.0,90.00000002561137,0.0,114.99999999068677,24.999999994179234,0.0,0.0,608.9999999385327,140.00000001396984,0.0,465.00000008381903,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.9999999953434,0.0,0.0,0.0,0.0,0.0,0.0,550.9999999776483,0.0,10600.000000074488,807.9999999604297,11364.000000041415
2021-12-16 22:26:32+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2699.0000000223517,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,260.999999998603,0.0,0.0,116.99999999837019,577.9999999795109,0.0,0.0,9.99999999839929,785.9999999636784,0.0,4621.999999973923,0.0,1.0000000002037268,0.0,0.0,90.00000002561137,0.0,114.99999999068677,24.999999994179234,0.0,0.0,608.0000000074506,140.00000001396984,0.0,465.00000008381903,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.00000004284084,0.0,0.0,0.0,0.0,0.0,0.0,543.9999999944121,0.0,10626.000000134809,807.9999999608845,11390.000000101281
2021-12-16 22:26:40+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2685.0000000558794,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,261.9999999878928,0.0,0.0,117.99999999857391,578.999999910593,0.0,0.0,8.999999998195563,785.9999999636784,0.0,4614.000000059605,0.0,1.9999999999527063,0.0,0.0,88.99999997811392,0.0,114.99999999068677,25.99999999802094,0.0,0.0,608.9999999385327,140.00000001396984,0.0,466.00000001490116,0.0,0.0,0.9999999999763531,0.9999999999763531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.99999994784594,0.0,0.0,0.0,0.0,0.0,0.0,550.0000000465661,0.0,10610.999999942123,807.9999999604297,11374.99999990905
2021-12-16 22:26:48+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2692.0000000391155,10.999999998603016,0.0,0.0,0.0,0.0,144.99999998952262,265.00000001396984,0.0,0.0,119.99999999898137,574.0000000223517,0.0,0.0,9.99999999839929,785.0000000325963,0.0,4611.000000033528,0.0,1.0000000002037268,0.0,0.0,88.99999997811392,0.0,114.99999999068677,24.999999994179234,0.0,0.0,608.9999999385327,140.00000001396984,0.0,465.00000008381903,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.99999994784594,0.0,0.0,0.0,0.0,0.0,0.0,604.0000000502914,0.0,10670.000000103755,807.0000000298023,11433.000000139145
2021-12-16 22:26:56+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2682.9999999608845,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,263.0000000062864,0.0,0.0,118.99999999877764,571.9999999273568,0.0,0.0,8.999999998195563,783.9999999850988,0.0,4612.999999895692,0.0,1.9999999999527063,0.0,0.0,90.00000002561137,0.0,114.99999999068677,24.999999994179234,0.0,0.0,608.9999999385327,140.00000001396984,0.0,465.00000008381903,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.99999994784594,0.0,0.0,0.0,0.0,0.0,0.0,572.9999999748543,0.0,10627.999999767098,806.9999999818265,11388.99999975547
2021-12-16 22:27:04+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2709.000000031665,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,260.999999998603,0.0,0.0,116.99999999837019,570.9999999962747,0.0,0.0,9.99999999839929,785.0000000325963,0.0,4614.000000059605,0.0,1.0000000002037268,0.0,0.0,88.99999997811392,0.0,114.00000000139698,25.99999999802094,0.0,0.0,608.9999999385327,141.00000000325963,0.0,466.00000001490116,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.00000003539026,0.0,0.0,0.0,0.0,0.0,0.0,528.9999999804422,0.0,10622.000000035996,806.000000029826,11386.000000071363
2021-12-16 22:27:12+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.9999999580905,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,265.00000001396984,0.0,0.0,114.00000000139698,570.0000000651926,0.0,0.0,8.999999998195563,783.9999999850988,0.0,4611.99999996461,0.0,1.9999999999527063,0.0,0.0,90.00000002561137,0.0,114.99999999068677,24.999999994179234,0.0,0.0,608.9999999385327,140.00000001396984,0.0,465.00000008381903,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.9999999878928,0.0,0.0,0.0,0.0,0.0,0.0,523.9999999757856,0.0,10612.000000022363,805.9999999818501,11374.00000001071
2021-12-16 22:27:20+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.9999999580905,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,274.99999999417923,0.0,0.0,95.00000000116415,563.0000000819564,0.0,0.0,9.99999999839929,783.0000000540167,0.0,4597.000000067055,0.0,1.0000000002037268,0.0,0.0,88.99999997811392,0.0,114.99999999068677,24.999999994179234,0.0,0.0,608.0000000074506,139.00000002468005,0.0,466.00000001490116,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.9999999878928,0.0,0.0,0.0,0.0,0.0,0.0,586.0000000102445,0.0,10641.000000119675,805.0000000512227,11402.000000176486
2021-12-16 22:27:28+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.000000057742,11.999999998806743,0.0,0.0,0.0,0.0,144.00000000023283,276.00000001257285,0.0,0.0,96.00000000136788,563.0000000819564,0.0,0.0,9.99999999839929,802.9999999562278,0.0,4604.000000050291,0.0,1.9999999999527063,0.0,0.0,88.99999997811392,0.0,114.99999999068677,25.99999999802094,0.0,0.0,610.0000001024455,140.00000001396984,0.0,465.00000008381903,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.00000003539026,0.0,0.0,0.0,0.0,0.0,0.0,596.9999999506399,0.0,10673.000000358343,827.9999999533629,11451.000000317435
2021-12-16 22:27:36+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2471.99999995064,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,276.00000001257285,0.0,0.0,96.00000000136788,563.0000000819564,0.0,0.0,8.999999998195563,802.9999999562278,0.0,4605.999999912456,0.0,1.0000000002037268,0.0,0.0,90.00000002561137,0.0,114.99999999068677,24.999999994179234,0.0,0.0,608.9999999385327,139.00000002468005,0.0,466.00000001490116,0.0,0.0,0.9999999999763531,0.9999999999763531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.00000003539026,0.0,0.0,0.0,0.0,0.0,0.0,547.9999999515712,0.0,10382.999999943422,823.9999999532301,11164.999999902648
2021-12-16 22:27:44+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.9999999552965,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,274.99999999417923,0.0,0.0,96.00000000136788,564.0000000130385,0.0,0.0,8.999999998195563,800.9999999776483,0.0,4608.999999938533,0.0,1.0000000002037268,0.0,0.0,88.99999997811392,0.0,114.00000000139698,25.99999999802094,0.0,0.0,608.0000000074506,140.00000001396984,0.0,465.00000008381903,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0000000568107,0.0,0.0,0.0,0.0,0.0,0.0,525.9999999543652,0.0,9363.999999997532,822.9999999746269,10142.999999978201
2021-12-16 22:27:52+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.9999999720603,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,276.00000001257285,0.0,0.0,96.00000000136788,561.9999999180436,0.0,0.0,9.99999999839929,802.9999999562278,0.0,4607.000000076368,0.0,1.9999999999527063,0.0,0.0,90.00000002561137,0.0,114.99999999068677,24.999999994179234,0.0,0.0,608.9999999385327,139.00000002468005,0.0,466.00000001490116,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0000000568107,0.0,0.0,0.0,0.0,0.0,0.0,559.0000000083819,0.0,9392.000000043026,825.9999999531829,10172.0000000023
2021-12-16 22:28:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.000000028871,10.999999998603016,0.0,0.0,0.0,0.0,144.99999998952262,276.00000001257285,0.0,0.0,96.00000000136788,560.9999999869615,0.0,0.0,8.999999998195563,800.9999999776483,0.0,4601.000000024214,0.0,1.0000000002037268,0.0,0.0,90.00000002561137,0.0,115.99999997997656,24.999999994179234,0.0,0.0,608.0000000074506,139.00000002468005,0.0,466.00000001490116,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0000000568107,0.0,0.0,0.0,0.0,0.0,0.0,626.9999999785796,0.0,9463.000000134343,821.9999999746506,10243.00000011499
2021-12-16 22:28:08+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1484.000000054948,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,274.99999999417923,0.0,0.0,97.0000000015716,560.9999999869615,0.0,0.0,9.99999999839929,802.0000000251457,0.0,4611.99999996461,0.0,1.9999999999527063,0.0,0.0,90.00000002561137,0.0,114.99999999068677,25.99999999802094,0.0,0.0,608.0000000074506,139.00000002468005,0.0,466.00000001490116,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0000000568107,0.0,0.0,0.0,0.0,0.0,0.0,636.0000000568107,0.0,9484.000000178412,824.0000000221244,10264.000000206579
2021-12-16 22:28:16+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471.99999995064,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,274.99999999417923,0.0,0.0,96.00000000136788,561.9999999180436,0.0,0.0,9.99999999839929,770.0000000186265,0.0,4610.0000001024455,0.0,1.0000000002037268,0.0,0.0,90.00000002561137,0.0,114.99999999068677,24.999999994179234,0.0,0.0,608.9999999385327,140.00000001396984,0.0,466.9999999459833,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0000000093132,0.0,0.0,0.0,0.0,0.0,0.0,591.9999999459833,0.0,9428.999999840016,792.0000000158325,10176.999999861437
2021-12-16 22:28:24+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.9999999459833,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,276.00000001257285,0.0,0.0,96.00000000136788,561.9999999180436,0.0,0.0,8.999999998195563,513.0000000353903,0.0,4611.99999996461,0.0,1.9999999999527063,0.0,0.0,88.99999997811392,0.0,114.99999999068677,25.99999999802094,0.0,0.0,608.9999999385327,139.00000002468005,0.0,466.9999999459833,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0000000568107,0.0,0.0,0.0,0.0,0.0,0.0,545.0000000419095,0.0,9376.999999818281,534.0000000321652,9868.999999856896
2021-12-16 22:28:32+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467.9999999934807,10.999999998603016,0.0,0.0,0.0,0.0,143.00000001094304,271.00000000791624,0.0,0.0,93.0000000007567,561.9999999180436,0.0,0.0,9.99999999839929,525.0000000232831,0.0,4587.999999988824,0.0,1.0000000002037268,0.0,0.0,90.00000002561137,0.0,114.99999999068677,24.999999994179234,0.0,0.0,604.9999999813735,136.9999999878928,0.0,463.99999991990626,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.9999999878928,0.0,0.0,0.0,0.0,0.0,0.0,597.9999999981374,0.0,9392.999999814492,547.0000000204891,9895.99999984057
2021-12-16 22:28:40+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.0000000242144,10.999999998603016,0.0,0.0,0.0,0.0,144.99999998952262,271.99999999720603,0.0,0.0,92.00000000055297,561.9999999180436,0.0,0.0,9.99999999839929,508.00000003073364,0.0,4574.000000022352,0.0,1.9999999999527063,0.0,0.0,88.99999997811392,0.0,114.99999999068677,25.99999999802094,0.0,0.0,604.9999999813735,139.00000002468005,0.0,462.000000057742,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0000000568107,0.0,0.0,0.0,0.0,0.0,0.0,596.9999999506399,0.0,9386.999999990849,532.000000027665,9871.000000024651
2021-12-16 22:28:48+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.9999999981374,11.999999998806743,0.0,0.0,0.0,0.0,144.00000000023283,271.00000000791624,0.0,0.0,92.00000000055297,560.0000000558794,0.0,0.0,8.999999998195563,484.99999998603016,0.0,4570.999999996275,0.0,1.0000000002037268,0.0,0.0,88.99999997811392,0.0,114.00000000139698,24.999999994179234,0.0,0.0,604.9999999813735,139.00000002468005,0.0,462.99999998882413,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0000000568107,0.0,0.0,0.0,0.0,0.0,0.0,586.0000000102445,0.0,9366.00000010344,507.99999998321255,9828.000000092288
2021-12-16 22:28:56+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.999999976717,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,271.00000000791624,0.0,0.0,91.00000000034925,549.000000115484,0.0,0.0,9.99999999839929,481.000000028871,0.0,4571.999999927357,0.0,1.9999999999527063,0.0,0.0,88.99999997811392,0.0,114.99999999068677,24.999999994179234,0.0,0.0,604.0000000502914,137.9999999771826,0.0,462.000000057742,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0000000093132,0.0,0.0,0.0,0.0,0.0,0.0,584.000000031665,0.0,9353.000000125803,505.00000002580236,9810.000000157743
2021-12-16 22:29:04+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.9999999720603,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,271.00000000791624,0.0,0.0,92.00000000055297,547.0000000204891,0.0,0.0,8.999999998195563,481.000000028871,0.0,4568.99999990128,0.0,1.0000000002037268,0.0,0.0,90.00000002561137,0.0,114.99999999068677,25.99999999802094,0.0,0.0,605.9999999124557,139.00000002468005,0.0,462.99999998882413,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0000000568107,0.0,0.0,0.0,0.0,0.0,0.0,557.9999999608845,0.0,9318.99999986149,501.00000002589695,9779.999999893334
2021-12-16 22:29:12+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1484.000000054948,10.999999998603016,0.0,0.0,0.0,0.0,144.00000000023283,269.9999999895226,0.0,0.0,91.00000000034925,546.000000089407,0.0,0.0,9.99999999839929,496.99999997392297,0.0,4564.999999944121,0.0,1.9999999999527063,0.0,0.0,90.00000002561137,0.0,114.99999999068677,24.999999994179234,0.0,0.0,601.9999999552965,141.00000000325963,0.0,458.00000010058284,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0000000568107,0.0,0.0,0.0,0.0,0.0,0.0,533.0000000540167,0.0,9298.00000026762,519.999999970878,9772.000000244589
