,Phase L2-,Phase L2,Phase L3,Phase L3-,PV sur phase L3-,PV sur phase L3,P_cons,P_prod,P_tot
2021-10-29 07:18:40+02:00,0.0,345.99999990314245,320.0000000651926,0.0,67.99999997019768,0.0,665.999999968335,-67.99999997019768,597.9999999981374
2021-10-29 07:18:48+02:00,0.0,347.0000000670552,320.0000000651926,0.0,67.99999997019768,0.0,667.0000001322478,-67.99999997019768,599.0000001620501
2021-10-29 07:18:56+02:00,0.0,347.0000000670552,318.9999999012798,0.0,67.99999997019768,0.0,665.999999968335,-67.99999997019768,597.9999999981374
2021-10-29 07:19:04+02:00,0.0,347.0000000670552,318.9999999012798,0.0,67.00000003911555,0.0,665.999999968335,-67.00000003911555,598.9999999292195
2021-10-29 07:19:12+02:00,0.0,351.9999999552965,320.9999999962747,0.0,68.9999999012798,0.0,672.9999999515712,-68.9999999012798,604.0000000502914
2021-10-29 07:19:20+02:00,0.0,350.00000009313226,321.99999992735684,0.0,67.99999997019768,0.0,672.0000000204891,-67.99999997019768,604.0000000502914
2021-10-29 07:19:28+02:00,0.0,351.0000000242144,321.99999992735684,0.0,67.99999997019768,0.0,672.9999999515712,-67.99999997019768,604.9999999813735
2021-10-29 07:19:36+02:00,0.0,344.9999999720603,316.0000001080334,0.0,67.99999997019768,0.0,661.0000000800937,-67.99999997019768,593.0000001098961
2021-10-29 07:19:44+02:00,0.0,340.00000008381903,310.9999999869615,0.0,67.99999997019768,0.0,651.0000000707805,-67.99999997019768,583.0000001005828
2021-10-29 07:19:52+02:00,0.0,338.99999991990626,310.9999999869615,0.0,67.99999997019768,0.0,649.9999999068677,-67.99999997019768,581.9999999366701
2021-10-29 07:20:00+02:00,0.0,338.99999991990626,311.9999999180436,0.0,67.99999997019768,0.0,650.9999998379499,-67.99999997019768,582.9999998677522
2021-10-29 07:20:08+02:00,0.0,338.99999991990626,311.9999999180436,0.0,67.99999997019768,0.0,650.9999998379499,-67.99999997019768,582.9999998677522
2021-10-29 07:20:16+02:00,0.0,337.99999998882413,308.9999998919666,0.0,67.99999997019768,0.0,646.9999998807907,-67.99999997019768,578.999999910593
2021-10-29 07:20:24+02:00,0.0,340.00000008381903,310.9999999869615,0.0,67.99999997019768,0.0,651.0000000707805,-67.99999997019768,583.0000001005828
2021-10-29 07:20:32+02:00,0.0,340.00000008381903,310.00000005587935,0.0,67.99999997019768,0.0,650.0000001396984,-67.99999997019768,582.0000001695007
2021-10-29 07:20:40+02:00,0.0,341.9999999459833,253.99999995715916,0.0,68.9999999012798,0.0,595.9999999031425,-68.9999999012798,527.0000000018626
2021-10-29 07:20:48+02:00,0.0,340.00000008381903,253.00000002607703,0.0,67.99999997019768,0.0,593.0000001098961,-67.99999997019768,525.0000001396984
2021-10-29 07:20:56+02:00,0.0,340.00000008381903,256.00000005215406,0.0,70.00000006519258,0.0,596.0000001359731,-70.00000006519258,526.0000000707805
2021-10-29 07:21:04+02:00,0.0,341.9999999459833,253.00000002607703,0.0,67.00000003911555,0.0,594.9999999720603,-67.00000003911555,527.9999999329448
2021-10-29 07:21:12+02:00,0.0,343.00000010989606,250.0,0.0,70.00000006519258,0.0,593.0000001098961,-70.00000006519258,523.0000000447035
2021-10-29 07:21:20+02:00,0.0,338.99999991990626,254.9999998882413,0.0,67.99999997019768,0.0,593.9999998081475,-67.99999997019768,525.9999998379499
2021-10-29 07:21:28+02:00,0.0,337.99999998882413,253.99999995715916,0.0,67.99999997019768,0.0,591.9999999459833,-67.99999997019768,523.9999999757856
2021-10-29 07:21:36+02:00,0.0,340.00000008381903,253.99999995715916,0.0,67.99999997019768,0.0,594.0000000409782,-67.99999997019768,526.0000000707805
2021-10-29 07:21:44+02:00,0.0,340.00000008381903,256.00000005215406,0.0,68.9999999012798,0.0,596.0000001359731,-68.9999999012798,527.0000002346933
2021-10-29 07:21:52+02:00,0.0,338.99999991990626,253.99999995715916,0.0,67.99999997019768,0.0,592.9999998770654,-67.99999997019768,524.9999999068677
2021-10-29 07:22:00+02:00,0.0,337.000000057742,252.0000000949949,0.0,67.99999997019768,0.0,589.0000001527369,-67.99999997019768,521.0000001825392
2021-10-29 07:22:08+02:00,0.0,337.99999998882413,252.0000000949949,0.0,67.99999997019768,0.0,590.000000083819,-67.99999997019768,522.0000001136214
2021-10-29 07:22:16+02:00,0.0,337.000000057742,252.0000000949949,0.0,67.00000003911555,0.0,589.0000001527369,-67.00000003911555,522.0000001136214
2021-10-29 07:22:24+02:00,0.0,337.99999998882413,253.99999995715916,0.0,67.99999997019768,0.0,591.9999999459833,-67.99999997019768,523.9999999757856
2021-10-29 07:22:32+02:00,0.0,338.99999991990626,253.00000002607703,0.0,67.00000003911555,0.0,591.9999999459833,-67.00000003911555,524.9999999068677
2021-10-29 07:22:40+02:00,0.0,337.000000057742,253.00000002607703,0.0,67.00000003911555,0.0,590.000000083819,-67.00000003911555,523.0000000447035
2021-10-29 07:22:48+02:00,0.0,335.9999998938292,252.0000000949949,0.0,67.99999997019768,0.0,587.9999999888241,-67.99999997019768,520.0000000186265
2021-10-29 07:22:56+02:00,0.0,337.99999998882413,250.99999993108213,0.0,67.99999997019768,0.0,588.9999999199063,-67.99999997019768,520.9999999497086
2021-10-29 07:23:04+02:00,0.0,335.9999998938292,252.0000000949949,0.0,67.00000003911555,0.0,587.9999999888241,-67.00000003911555,520.9999999497086
2021-10-29 07:23:12+02:00,0.0,337.000000057742,252.0000000949949,0.0,67.99999997019768,0.0,589.0000001527369,-67.99999997019768,521.0000001825392
2021-10-29 07:23:20+02:00,0.0,337.99999998882413,253.99999995715916,0.0,67.00000003911555,0.0,591.9999999459833,-67.00000003911555,524.9999999068677
2021-10-29 07:23:28+02:00,0.0,335.9999998938292,252.0000000949949,0.0,67.99999997019768,0.0,587.9999999888241,-67.99999997019768,520.0000000186265
2021-10-29 07:23:36+02:00,0.0,310.00000005587935,253.00000002607703,0.0,67.00000003911555,0.0,563.0000000819564,-67.00000003911555,496.00000004284084
2021-10-29 07:23:44+02:00,0.0,310.00000005587935,253.99999995715916,0.0,67.99999997019768,0.0,564.0000000130385,-67.99999997019768,496.00000004284084
2021-10-29 07:23:52+02:00,0.0,307.0000000298023,253.99999995715916,0.0,67.99999997019768,0.0,560.9999999869615,-67.99999997019768,493.0000000167638
2021-10-29 07:24:00+02:00,0.0,306.0000000987202,253.00000002607703,0.0,67.99999997019768,0.0,559.0000001247972,-67.99999997019768,491.00000015459955
2021-10-29 07:24:08+02:00,0.0,307.0000000298023,252.0000000949949,0.0,67.00000003911555,0.0,559.0000001247972,-67.00000003911555,492.0000000856817
2021-10-29 07:24:16+02:00,0.0,306.0000000987202,253.00000002607703,0.0,67.99999997019768,0.0,559.0000001247972,-67.99999997019768,491.00000015459955
2021-10-29 07:24:24+02:00,0.0,306.0000000987202,252.0000000949949,0.0,67.99999997019768,0.0,558.0000001937151,-67.99999997019768,490.0000002235174
2021-10-29 07:24:32+02:00,0.0,306.0000000987202,252.0000000949949,0.0,67.00000003911555,0.0,558.0000001937151,-67.00000003911555,491.00000015459955
2021-10-29 07:24:40+02:00,0.0,306.0000000987202,253.99999995715916,0.0,67.99999997019768,0.0,560.0000000558794,-67.99999997019768,492.0000000856817
2021-10-29 07:24:48+02:00,0.0,306.0000000987202,253.00000002607703,0.0,67.99999997019768,0.0,559.0000001247972,-67.99999997019768,491.00000015459955
2021-10-29 07:24:56+02:00,0.0,304.9999999348074,253.00000002607703,0.0,67.00000003911555,0.0,557.9999999608845,-67.00000003911555,490.9999999217689
2021-10-29 07:25:04+02:00,0.0,306.0000000987202,252.0000000949949,0.0,67.00000003911555,0.0,558.0000001937151,-67.00000003911555,491.00000015459955
2021-10-29 07:25:12+02:00,0.0,306.0000000987202,253.00000002607703,0.0,67.99999997019768,0.0,559.0000001247972,-67.99999997019768,491.00000015459955
2021-10-29 07:25:20+02:00,0.0,306.0000000987202,252.0000000949949,0.0,67.99999997019768,0.0,558.0000001937151,-67.99999997019768,490.0000002235174
2021-10-29 07:25:28+02:00,0.0,304.9999999348074,252.0000000949949,0.0,67.99999997019768,0.0,557.0000000298023,-67.99999997019768,489.00000005960464
2021-10-29 07:25:36+02:00,0.0,308.9999998919666,254.9999998882413,0.0,67.00000003911555,0.0,563.9999997802079,-67.00000003911555,496.9999997410923
2021-10-29 07:25:44+02:00,0.0,307.99999996088445,254.9999998882413,0.0,67.99999997019768,0.0,562.9999998491257,-67.99999997019768,494.99999987892807
2021-10-29 07:25:52+02:00,0.0,306.0000000987202,252.0000000949949,0.0,67.99999997019768,0.0,558.0000001937151,-67.99999997019768,490.0000002235174
2021-10-29 07:26:00+02:00,0.0,304.9999999348074,252.0000000949949,0.0,67.99999997019768,0.0,557.0000000298023,-67.99999997019768,489.00000005960464
2021-10-29 07:26:08+02:00,0.0,306.0000000987202,252.0000000949949,0.0,67.99999997019768,0.0,558.0000001937151,-67.99999997019768,490.0000002235174
2021-10-29 07:26:16+02:00,0.0,306.0000000987202,253.00000002607703,0.0,67.99999997019768,0.0,559.0000001247972,-67.99999997019768,491.00000015459955
2021-10-29 07:26:24+02:00,0.0,306.0000000987202,253.00000002607703,0.0,67.00000003911555,0.0,559.0000001247972,-67.00000003911555,492.0000000856817
2021-10-29 07:26:32+02:00,0.0,306.0000000987202,252.0000000949949,0.0,67.99999997019768,0.0,558.0000001937151,-67.99999997019768,490.0000002235174
2021-10-29 07:26:40+02:00,0.0,304.0000000037253,252.0000000949949,0.0,67.99999997019768,0.0,556.0000000987202,-67.99999997019768,488.0000001285225
2021-10-29 07:26:48+02:00,0.0,304.9999999348074,252.0000000949949,0.0,67.00000003911555,0.0,557.0000000298023,-67.00000003911555,489.9999999906868
2021-10-29 07:26:56+02:00,0.0,304.9999999348074,252.0000000949949,0.0,67.00000003911555,0.0,557.0000000298023,-67.00000003911555,489.9999999906868
2021-10-29 07:27:04+02:00,0.0,306.0000000987202,252.0000000949949,0.0,67.99999997019768,0.0,558.0000001937151,-67.99999997019768,490.0000002235174
2021-10-29 07:27:12+02:00,0.0,307.0000000298023,253.99999995715916,0.0,67.99999997019768,0.0,560.9999999869615,-67.99999997019768,493.0000000167638
2021-10-29 07:27:20+02:00,0.0,306.0000000987202,252.0000000949949,0.0,67.99999997019768,0.0,558.0000001937151,-67.99999997019768,490.0000002235174
2021-10-29 07:27:28+02:00,0.0,304.9999999348074,250.99999993108213,0.0,67.00000003911555,0.0,555.9999998658895,-67.00000003911555,488.999999826774
2021-10-29 07:27:36+02:00,0.0,306.0000000987202,252.0000000949949,0.0,67.99999997019768,0.0,558.0000001937151,-67.99999997019768,490.0000002235174
2021-10-29 07:27:44+02:00,0.0,304.9999999348074,252.0000000949949,0.0,67.99999997019768,0.0,557.0000000298023,-67.99999997019768,489.00000005960464
2021-10-29 07:27:52+02:00,0.0,306.0000000987202,252.0000000949949,0.0,67.00000003911555,0.0,558.0000001937151,-67.00000003911555,491.00000015459955
2021-10-29 07:28:00+02:00,0.0,306.0000000987202,253.00000002607703,0.0,67.99999997019768,0.0,559.0000001247972,-67.99999997019768,491.00000015459955
2021-10-29 07:28:08+02:00,0.0,307.0000000298023,252.0000000949949,0.0,67.00000003911555,0.0,559.0000001247972,-67.00000003911555,492.0000000856817
2021-10-29 07:28:16+02:00,0.0,304.9999999348074,252.0000000949949,0.0,67.99999997019768,0.0,557.0000000298023,-67.99999997019768,489.00000005960464
2021-10-29 07:28:24+02:00,0.0,306.0000000987202,253.00000002607703,0.0,67.00000003911555,0.0,559.0000001247972,-67.00000003911555,492.0000000856817
2021-10-29 07:28:32+02:00,0.0,307.0000000298023,250.99999993108213,0.0,67.99999997019768,0.0,557.9999999608845,-67.99999997019768,489.9999999906868
2021-10-29 07:28:40+02:00,0.0,306.0000000987202,253.99999995715916,0.0,67.00000003911555,0.0,560.0000000558794,-67.00000003911555,493.0000000167638
2021-10-29 07:28:48+02:00,0.0,307.0000000298023,253.99999995715916,0.0,67.99999997019768,0.0,560.9999999869615,-67.99999997019768,493.0000000167638
2021-10-29 07:28:56+02:00,0.0,304.9999999348074,250.99999993108213,0.0,67.00000003911555,0.0,555.9999998658895,-67.00000003911555,488.999999826774
2021-10-29 07:29:04+02:00,0.0,304.0000000037253,252.0000000949949,0.0,67.00000003911555,0.0,556.0000000987202,-67.00000003911555,489.00000005960464
2021-10-29 07:29:12+02:00,0.0,304.9999999348074,252.0000000949949,0.0,67.00000003911555,0.0,557.0000000298023,-67.00000003911555,489.9999999906868
2021-10-29 07:29:20+02:00,0.0,304.9999999348074,252.0000000949949,0.0,67.99999997019768,0.0,557.0000000298023,-67.99999997019768,489.00000005960464
2021-10-29 07:29:28+02:00,0.0,306.0000000987202,253.00000002607703,0.0,67.00000003911555,0.0,559.0000001247972,-67.00000003911555,492.0000000856817
2021-10-29 07:29:36+02:00,0.0,304.0000000037253,252.0000000949949,0.0,67.00000003911555,0.0,556.0000000987202,-67.00000003911555,489.00000005960464
2021-10-29 07:29:44+02:00,0.0,304.9999999348074,252.0000000949949,0.0,67.00000003911555,0.0,557.0000000298023,-67.00000003911555,489.9999999906868
2021-10-29 07:29:52+02:00,0.0,304.9999999348074,250.99999993108213,0.0,67.99999997019768,0.0,555.9999998658895,-67.99999997019768,487.9999998956919
2021-10-29 07:30:00+02:00,0.0,304.0000000037253,252.0000000949949,0.0,67.00000003911555,0.0,556.0000000987202,-67.00000003911555,489.00000005960464
2021-10-29 07:30:08+02:00,0.0,304.0000000037253,250.99999993108213,0.0,67.99999997019768,0.0,554.9999999348074,-67.99999997019768,486.99999996460974
2021-10-29 07:30:16+02:00,0.0,304.0000000037253,252.0000000949949,0.0,67.00000003911555,0.0,556.0000000987202,-67.00000003911555,489.00000005960464
2021-10-29 07:30:24+02:00,0.0,304.9999999348074,252.0000000949949,0.0,67.00000003911555,0.0,557.0000000298023,-67.00000003911555,489.9999999906868
2021-10-29 07:30:32+02:00,0.0,304.0000000037253,252.0000000949949,0.0,67.00000003911555,0.0,556.0000000987202,-67.00000003911555,489.00000005960464
2021-10-29 07:30:40+02:00,0.0,304.0000000037253,250.99999993108213,0.0,67.00000003911555,0.0,554.9999999348074,-67.00000003911555,487.9999998956919
2021-10-29 07:30:48+02:00,0.0,304.0000000037253,250.0,0.0,67.00000003911555,0.0,554.0000000037253,-67.00000003911555,486.99999996460974
2021-10-29 07:30:56+02:00,0.0,303.00000007264316,250.99999993108213,0.0,67.00000003911555,0.0,554.0000000037253,-67.00000003911555,486.99999996460974
2021-10-29 07:31:04+02:00,0.0,304.0000000037253,252.0000000949949,0.0,66.00000010803342,0.0,556.0000000987202,-66.00000010803342,489.9999999906868
2021-10-29 07:31:12+02:00,0.0,306.0000000987202,253.99999995715916,0.0,67.00000003911555,0.0,560.0000000558794,-67.00000003911555,493.0000000167638
2021-10-29 07:31:20+02:00,0.0,304.9999999348074,253.00000002607703,0.0,67.00000003911555,0.0,557.9999999608845,-67.00000003911555,490.9999999217689
2021-10-29 07:31:28+02:00,0.0,306.0000000987202,250.99999993108213,0.0,67.00000003911555,0.0,557.0000000298023,-67.00000003911555,489.9999999906868
2021-10-29 07:31:36+02:00,0.0,304.0000000037253,252.0000000949949,0.0,67.00000003911555,0.0,556.0000000987202,-67.00000003911555,489.00000005960464
2021-10-29 07:31:44+02:00,0.0,304.0000000037253,250.99999993108213,0.0,67.00000003911555,0.0,554.9999999348074,-67.00000003911555,487.9999998956919
2021-10-29 07:31:52+02:00,0.0,304.0000000037253,250.99999993108213,0.0,67.00000003911555,0.0,554.9999999348074,-67.00000003911555,487.9999998956919
2021-10-29 07:32:00+02:00,0.0,301.9999999087304,250.99999993108213,0.0,67.00000003911555,0.0,552.9999998398125,-67.00000003911555,485.99999980069697
2021-10-29 07:32:08+02:00,0.0,303.00000007264316,250.0,0.0,66.00000010803342,0.0,553.0000000726432,-66.00000010803342,486.99999996460974
2021-10-29 07:32:16+02:00,0.0,304.0000000037253,250.0,0.0,66.00000010803342,0.0,554.0000000037253,-66.00000010803342,487.9999998956919
2021-10-29 07:32:24+02:00,0.0,304.0000000037253,250.99999993108213,0.0,67.00000003911555,0.0,554.9999999348074,-67.00000003911555,487.9999998956919
2021-10-29 07:32:32+02:00,0.0,304.0000000037253,250.0,0.0,67.00000003911555,0.0,554.0000000037253,-67.00000003911555,486.99999996460974
2021-10-29 07:32:40+02:00,0.0,304.0000000037253,250.0,0.0,67.00000003911555,0.0,554.0000000037253,-67.00000003911555,486.99999996460974
2021-10-29 07:32:48+02:00,0.0,303.00000007264316,250.0,0.0,67.00000003911555,0.0,553.0000000726432,-67.00000003911555,486.0000000335276
2021-10-29 07:32:56+02:00,0.0,303.00000007264316,250.99999993108213,0.0,67.00000003911555,0.0,554.0000000037253,-67.00000003911555,486.99999996460974
2021-10-29 07:33:04+02:00,0.0,304.0000000037253,249.00000006891787,0.0,67.00000003911555,0.0,553.0000000726432,-67.00000003911555,486.0000000335276
2021-10-29 07:33:12+02:00,0.0,304.0000000037253,250.99999993108213,0.0,67.00000003911555,0.0,554.9999999348074,-67.00000003911555,487.9999998956919
2021-10-29 07:33:20+02:00,0.0,304.9999999348074,250.99999993108213,0.0,67.00000003911555,0.0,555.9999998658895,-67.00000003911555,488.999999826774
2021-10-29 07:33:28+02:00,0.0,304.9999999348074,252.0000000949949,0.0,67.00000003911555,0.0,557.0000000298023,-67.00000003911555,489.9999999906868
2021-10-29 07:33:36+02:00,0.0,304.0000000037253,250.0,0.0,67.99999997019768,0.0,554.0000000037253,-67.99999997019768,486.0000000335276
2021-10-29 07:33:44+02:00,0.0,307.0000000298023,252.0000000949949,0.0,67.00000003911555,0.0,559.0000001247972,-67.00000003911555,492.0000000856817
2021-10-29 07:33:52+02:00,0.0,304.9999999348074,252.0000000949949,0.0,67.99999997019768,0.0,557.0000000298023,-67.99999997019768,489.00000005960464
2021-10-29 07:34:00+02:00,0.0,304.0000000037253,250.99999993108213,0.0,67.99999997019768,0.0,554.9999999348074,-67.99999997019768,486.99999996460974
2021-10-29 07:34:08+02:00,0.0,306.0000000987202,252.0000000949949,0.0,67.00000003911555,0.0,558.0000001937151,-67.00000003911555,491.00000015459955
2021-10-29 07:34:16+02:00,0.0,304.9999999348074,250.0,0.0,67.00000003911555,0.0,554.9999999348074,-67.00000003911555,487.9999998956919
2021-10-29 07:34:24+02:00,0.0,304.9999999348074,252.0000000949949,0.0,67.99999997019768,0.0,557.0000000298023,-67.99999997019768,489.00000005960464
2021-10-29 07:34:32+02:00,0.0,304.9999999348074,250.99999993108213,0.0,67.00000003911555,0.0,555.9999998658895,-67.00000003911555,488.999999826774
2021-10-29 07:34:40+02:00,0.0,306.0000000987202,252.0000000949949,0.0,67.00000003911555,0.0,558.0000001937151,-67.00000003911555,491.00000015459955
2021-10-29 07:34:48+02:00,0.0,306.0000000987202,250.99999993108213,0.0,67.00000003911555,0.0,557.0000000298023,-67.00000003911555,489.9999999906868
2021-10-29 07:34:56+02:00,0.0,306.0000000987202,252.0000000949949,0.0,67.00000003911555,0.0,558.0000001937151,-67.00000003911555,491.00000015459955
2021-10-29 07:35:04+02:00,0.0,304.9999999348074,250.99999993108213,0.0,67.99999997019768,0.0,555.9999998658895,-67.99999997019768,487.9999998956919
2021-10-29 07:35:12+02:00,0.0,306.0000000987202,250.99999993108213,0.0,67.00000003911555,0.0,557.0000000298023,-67.00000003911555,489.9999999906868
2021-10-29 07:35:20+02:00,0.0,306.0000000987202,252.0000000949949,0.0,67.00000003911555,0.0,558.0000001937151,-67.00000003911555,491.00000015459955
2021-10-29 07:35:28+02:00,0.0,304.0000000037253,250.99999993108213,0.0,67.99999997019768,0.0,554.9999999348074,-67.99999997019768,486.99999996460974
2021-10-29 07:35:36+02:00,0.0,304.9999999348074,250.99999993108213,0.0,67.00000003911555,0.0,555.9999998658895,-67.00000003911555,488.999999826774
2021-10-29 07:35:44+02:00,0.0,304.9999999348074,252.0000000949949,0.0,67.00000003911555,0.0,557.0000000298023,-67.00000003911555,489.9999999906868
2021-10-29 07:35:52+02:00,0.0,304.9999999348074,250.99999993108213,0.0,66.00000010803342,0.0,555.9999998658895,-66.00000010803342,489.99999975785613
2021-10-29 07:36:00+02:00,0.0,304.9999999348074,250.99999993108213,0.0,67.00000003911555,0.0,555.9999998658895,-67.00000003911555,488.999999826774
2021-10-29 07:36:08+02:00,0.0,303.00000007264316,250.99999993108213,0.0,67.00000003911555,0.0,554.0000000037253,-67.00000003911555,486.99999996460974
2021-10-29 07:36:16+02:00,0.0,304.9999999348074,252.0000000949949,0.0,67.00000003911555,0.0,557.0000000298023,-67.00000003911555,489.9999999906868
2021-10-29 07:36:24+02:00,0.0,304.0000000037253,250.99999993108213,0.0,67.00000003911555,0.0,554.9999999348074,-67.00000003911555,487.9999998956919
2021-10-29 07:36:32+02:00,0.0,304.0000000037253,250.0,0.0,67.00000003911555,0.0,554.0000000037253,-67.00000003911555,486.99999996460974
2021-10-29 07:36:40+02:00,0.0,307.0000000298023,253.00000002607703,0.0,67.00000003911555,0.0,560.0000000558794,-67.00000003911555,493.0000000167638
2021-10-29 07:36:48+02:00,0.0,306.0000000987202,252.0000000949949,0.0,67.99999997019768,0.0,558.0000001937151,-67.99999997019768,490.0000002235174
2021-10-29 07:36:56+02:00,0.0,303.00000007264316,250.0,0.0,67.00000003911555,0.0,553.0000000726432,-67.00000003911555,486.0000000335276
2021-10-29 07:37:04+02:00,0.0,304.0000000037253,250.0,0.0,67.00000003911555,0.0,554.0000000037253,-67.00000003911555,486.99999996460974
2021-10-29 07:37:12+02:00,0.0,304.0000000037253,250.0,0.0,67.00000003911555,0.0,554.0000000037253,-67.00000003911555,486.99999996460974
2021-10-29 07:37:20+02:00,0.0,303.00000007264316,250.0,0.0,67.00000003911555,0.0,553.0000000726432,-67.00000003911555,486.0000000335276
2021-10-29 07:37:28+02:00,0.0,301.9999999087304,250.0,0.0,67.00000003911555,0.0,551.9999999087304,-67.00000003911555,484.99999986961484
2021-10-29 07:37:36+02:00,0.0,304.0000000037253,250.0,0.0,67.00000003911555,0.0,554.0000000037253,-67.00000003911555,486.99999996460974
2021-10-29 07:37:44+02:00,0.0,304.0000000037253,250.99999993108213,0.0,67.00000003911555,0.0,554.9999999348074,-67.00000003911555,487.9999998956919
2021-10-29 07:37:52+02:00,0.0,304.0000000037253,250.99999993108213,0.0,67.00000003911555,0.0,554.9999999348074,-67.00000003911555,487.9999998956919
2021-10-29 07:38:00+02:00,0.0,304.0000000037253,250.0,0.0,67.00000003911555,0.0,554.0000000037253,-67.00000003911555,486.99999996460974
2021-10-29 07:38:08+02:00,0.0,303.00000007264316,250.0,0.0,67.00000003911555,0.0,553.0000000726432,-67.00000003911555,486.0000000335276
2021-10-29 07:38:16+02:00,0.0,303.00000007264316,249.00000006891787,0.0,67.99999997019768,0.0,552.000000141561,-67.99999997019768,484.00000017136335
2021-10-29 07:38:24+02:00,0.0,303.00000007264316,250.99999993108213,0.0,67.99999997019768,0.0,554.0000000037253,-67.99999997019768,486.0000000335276
2021-10-29 07:38:32+02:00,0.0,303.00000007264316,250.0,0.0,67.99999997019768,0.0,553.0000000726432,-67.99999997019768,485.0000001024455
2021-10-29 07:38:40+02:00,0.0,303.00000007264316,250.0,0.0,67.99999997019768,0.0,553.0000000726432,-67.99999997019768,485.0000001024455
2021-10-29 07:38:48+02:00,0.0,304.9999999348074,252.0000000949949,0.0,67.99999997019768,0.0,557.0000000298023,-67.99999997019768,489.00000005960464
2021-10-29 07:38:56+02:00,0.0,304.0000000037253,250.0,0.0,67.99999997019768,0.0,554.0000000037253,-67.99999997019768,486.0000000335276
2021-10-29 07:39:04+02:00,0.0,304.0000000037253,250.99999993108213,0.0,67.99999997019768,0.0,554.9999999348074,-67.99999997019768,486.99999996460974
2021-10-29 07:39:12+02:00,0.0,304.0000000037253,252.0000000949949,0.0,67.99999997019768,0.0,556.0000000987202,-67.99999997019768,488.0000001285225
2021-10-29 07:39:20+02:00,0.0,306.0000000987202,252.0000000949949,0.0,67.99999997019768,0.0,558.0000001937151,-67.99999997019768,490.0000002235174
2021-10-29 07:39:28+02:00,0.0,304.0000000037253,250.99999993108213,0.0,67.99999997019768,0.0,554.9999999348074,-67.99999997019768,486.99999996460974
2021-10-29 07:39:36+02:00,0.0,304.0000000037253,250.0,0.0,67.99999997019768,0.0,554.0000000037253,-67.99999997019768,486.0000000335276
2021-10-29 07:39:44+02:00,0.0,303.00000007264316,250.0,0.0,67.99999997019768,0.0,553.0000000726432,-67.99999997019768,485.0000001024455
2021-10-29 07:39:52+02:00,0.0,304.0000000037253,250.0,0.0,67.00000003911555,0.0,554.0000000037253,-67.00000003911555,486.99999996460974
2021-10-29 07:40:00+02:00,0.0,304.0000000037253,250.99999993108213,0.0,67.99999997019768,0.0,554.9999999348074,-67.99999997019768,486.99999996460974
2021-10-29 07:40:08+02:00,0.0,304.0000000037253,250.0,0.0,67.99999997019768,0.0,554.0000000037253,-67.99999997019768,486.0000000335276
2021-10-29 07:40:16+02:00,0.0,303.00000007264316,250.99999993108213,0.0,67.99999997019768,0.0,554.0000000037253,-67.99999997019768,486.0000000335276
2021-10-29 07:40:24+02:00,0.0,304.0000000037253,250.99999993108213,0.0,67.99999997019768,0.0,554.9999999348074,-67.99999997019768,486.99999996460974
2021-10-29 07:40:32+02:00,0.0,303.00000007264316,249.00000006891787,0.0,67.00000003911555,0.0,552.000000141561,-67.00000003911555,485.0000001024455
2021-10-29 07:40:40+02:00,0.0,304.0000000037253,250.99999993108213,0.0,67.99999997019768,0.0,554.9999999348074,-67.99999997019768,486.99999996460974
2021-10-29 07:40:48+02:00,0.0,304.0000000037253,250.0,0.0,67.99999997019768,0.0,554.0000000037253,-67.99999997019768,486.0000000335276
2021-10-29 07:40:56+02:00,0.0,303.00000007264316,250.0,0.0,67.99999997019768,0.0,553.0000000726432,-67.99999997019768,485.0000001024455
2021-10-29 07:41:04+02:00,0.0,304.0000000037253,250.99999993108213,0.0,67.00000003911555,0.0,554.9999999348074,-67.00000003911555,487.9999998956919
2021-10-29 07:41:12+02:00,0.0,304.0000000037253,250.99999993108213,0.0,67.99999997019768,0.0,554.9999999348074,-67.99999997019768,486.99999996460974
2021-10-29 07:41:20+02:00,0.0,303.00000007264316,249.00000006891787,0.0,67.99999997019768,0.0,552.000000141561,-67.99999997019768,484.00000017136335
2021-10-29 07:41:28+02:00,0.0,304.0000000037253,250.99999993108213,0.0,67.00000003911555,0.0,554.9999999348074,-67.00000003911555,487.9999998956919
2021-10-29 07:41:36+02:00,0.0,303.00000007264316,250.99999993108213,0.0,67.99999997019768,0.0,554.0000000037253,-67.99999997019768,486.0000000335276
2021-10-29 07:41:44+02:00,0.0,303.00000007264316,250.99999993108213,0.0,67.99999997019768,0.0,554.0000000037253,-67.99999997019768,486.0000000335276
2021-10-29 07:41:52+02:00,0.0,303.00000007264316,250.99999993108213,0.0,67.00000003911555,0.0,554.0000000037253,-67.00000003911555,486.99999996460974
2021-10-29 07:42:00+02:00,0.0,304.0000000037253,250.0,0.0,67.99999997019768,0.0,554.0000000037253,-67.99999997019768,486.0000000335276
2021-10-29 07:42:08+02:00,0.0,303.00000007264316,252.0000000949949,0.0,67.99999997019768,0.0,555.0000001676381,-67.99999997019768,487.0000001974404
2021-10-29 07:42:16+02:00,0.0,304.0000000037253,250.0,0.0,67.00000003911555,0.0,554.0000000037253,-67.00000003911555,486.99999996460974
2021-10-29 07:42:24+02:00,0.0,303.00000007264316,250.99999993108213,0.0,67.00000003911555,0.0,554.0000000037253,-67.00000003911555,486.99999996460974
2021-10-29 07:42:32+02:00,0.0,303.00000007264316,250.0,0.0,67.99999997019768,0.0,553.0000000726432,-67.99999997019768,485.0000001024455
